hspt_name,url,depth,text,date
서울대정병원,http://sdjhospital.com/bbs/board.php?bo_table=info&wr_id=457&page=2,1,서울대정병원/다음글,200327
서울대정병원,http://sdjhospital.com/bbs/board.php?bo_table=info&wr_id=419&page=5,1,서울대정병원/다음글,200327
서울대정병원,http://sdjhospital.com/bbs/board.php?bo_table=info&wr_id=369&page=9,1,서울대정병원/다음글,200327
서울대정병원,http://sdjhospital.com/bbs/board.php?bo_table=info&wr_id=212&page=21,1,서울대정병원/다음글,200327
서울대정병원,http://sdjhospital.com/bbs/board.php?bo_table=info&wr_id=108&sca=MRI%2C%EA%B8%B0%ED%83%80&page=2,1,서울대정병원/다음글,200327
서울대정병원,http://sdjhospital.com/bbs/board.php?bo_table=info&wr_id=84&sca=MRI%2C%EA%B8%B0%ED%83%80&page=4,1,서울대정병원/다음글,200327
서울대정병원,http://sdjhospital.com/bbs/board.php?bo_table=info&wr_id=71&sca=MRI%2C%EA%B8%B0%ED%83%80&page=5,1,서울대정병원/다음글,200327
서울대정병원,http://sdjhospital.com/bbs/board.php?bo_table=info&wr_id=47&sca=MRI%2C%EA%B8%B0%ED%83%80&page=7,1,서울대정병원/다음글,200327
서울대정병원,http://sdjhospital.com/bbs/board.php?bo_table=info&wr_id=197&sca=%EC%95%BD%EC%A0%9C&page=3,1,서울대정병원/다음글,200327
서울대정병원,http://sdjhospital.com/bbs/board.php?bo_table=info&wr_id=185&sca=%EC%95%BD%EC%A0%9C&page=4,1,서울대정병원/다음글,200327
서울대정병원,http://sdjhospital.com/bbs/board.php?bo_table=info&wr_id=273&page=16,1,서울대정병원/다음글,200327
서울대정병원,http://sdjhospital.com/bbs/board.php?bo_table=info&wr_id=261&page=17,1,서울대정병원/다음글,200327
서울대정병원,http://sdjhospital.com/bbs/board.php?bo_table=info&wr_id=249&page=18,1,서울대정병원/다음글,200327
서울대정병원,http://sdjhospital.com/bbs/board.php?bo_table=info&wr_id=237&page=19,1,서울대정병원/다음글,200327
서울대정병원,http://sdjhospital.com/bbs/board.php?bo_table=info&wr_id=74&page=31,1,서울대정병원/다음글,200327
서울대정병원,http://sdjhospital.com/bbs/board.php?bo_table=info&wr_id=201&page=22,1,서울대정병원/다음글,200327
서울대정병원,http://sdjhospital.com/bbs/board.php?bo_table=info&wr_id=189&page=23,1,서울대정병원/다음글,200327
서울대정병원,http://sdjhospital.com/bbs/board.php?bo_table=info&wr_id=140&page=27,1,서울대정병원/다음글,200327
서울대정병원,http://sdjhospital.com/bbs/board.php?bo_table=info&wr_id=110&page=28,1,서울대정병원/다음글,200327
