hspt_name,url,depth,text,date
문동언마취통증의학과의원,http://www.mpainclinic.com/bbs/board.php?bo_table=notice&wr_id=6,1,문동언마취통증의학과의원/다음글,200326
의료법인 우신향병원,http://www.wshmc.co.kr/sub/s0502.php?bbs_data=Y2F0ZV9pZHg9JnN0YXJ0UGFnZT0xNjgwJmNvZGU9Y291bnNlbCZ0YWJsZT1jc19iYnNfZGF0YSZzZWFyY2hfaXRlbT0mc2VhcmNoX29yZGVyPQ==||&PHPSESSID=7141e0ab46880a831e2b46e3a08bb840,1,의료법인 우신향병원/리스트 다음으로,200326
두발로정형외과의원,http://www.dubalo.com/m/management/board_view.asp?db_name=TB_s6_1_notice&num=27&num2=31&page_num=1,1,두발로정형외과의원/다음   2018년도 추석연휴 진료안내,200326
바로병원,http://www.baro119.co.kr/bbs/board.php?bo_table=notice&wr_id=796,1,바로병원/다음글,200326
의료법인 우신향병원,http://www.wshmc.co.kr/sub/s0502.php?bbs_data=Y2F0ZV9pZHg9JnN0YXJ0UGFnZT0xNTYwJmNvZGU9Y291bnNlbCZ0YWJsZT1jc19iYnNfZGF0YSZzZWFyY2hfaXRlbT0mc2VhcmNoX29yZGVyPQ==||&PHPSESSID=0f6ed840e7a12c6891f738011d1af385,1,의료법인 우신향병원/리스트 다음으로,200326
두발로정형외과의원,http://www.dubalo.com/m/management/board_view.asp?db_name=TB_s6_1_notice&num=28&num2=33&page_num=1,1,두발로정형외과의원/다음   이우천 대표원장님 10월 진료일정 일부 변경 안내,200326
의료법인 우신향병원,http://www.wshmc.co.kr/sub/s0502.php?t=v&bbs_data=aWR4PTY3MSZzdGFydFBhZ2U9MTUzNiZjYXRlX2lkeD0mdGFibGU9Y3NfYmJzX2RhdGEmY29kZT1jb3Vuc2VsJnNlYXJjaF9pdGVtPSZzZWFyY2hfb3JkZXI9||&PHPSESSID=7141e0ab46880a831e2b46e3a08bb840,1,의료법인 우신향병원/오른쪽허리땡김~~~~,200326
나누리수원병원,http://sw.nanoori.co.kr/policy/policy4?pg=71&,1,나누리수원병원/다음,200326
의료법인 우신향병원,http://www.wshmc.co.kr/sub/s0502.php?bbs_data=Y2F0ZV9pZHg9JnN0YXJ0UGFnZT0xNTcyJmNvZGU9Y291bnNlbCZ0YWJsZT1jc19iYnNfZGF0YSZzZWFyY2hfaXRlbT0mc2VhcmNoX29yZGVyPQ==||&PHPSESSID=7141e0ab46880a831e2b46e3a08bb840,1,의료법인 우신향병원/132,200326
의료법인 우신향병원,http://www.wshmc.co.kr/sub/s0502.php?bbs_data=Y2F0ZV9pZHg9JnN0YXJ0UGFnZT0xNTg0JmNvZGU9Y291bnNlbCZ0YWJsZT1jc19iYnNfZGF0YSZzZWFyY2hfaXRlbT0mc2VhcmNoX29yZGVyPQ==||&PHPSESSID=7141e0ab46880a831e2b46e3a08bb840,1,의료법인 우신향병원/133,200326
