hspt_name,url,depth,text,date
문동언마취통증의학과의원,http://www.mpainclinic.com/bbs/board.php?bo_table=notice&wr_id=2,1,문동언마취통증의학과의원/다음글,200326
두발로정형외과의원,http://www.dubalo.com/m/management/board_view.asp?db_name=TB_s6_1_notice&num=23&num2=27&page_num=1,1,두발로정형외과의원/다음   6월 진료일정 안내,200326
바로병원,http://www.baro119.co.kr/bbs/board.php?bo_table=notice&wr_id=792,1,바로병원/다음글,200326
두발로정형외과의원,http://www.dubalo.com/m/management/board_view.asp?db_name=TB_s6_1_notice&num=24&num2=29&page_num=1,1,두발로정형외과의원/다음   6월 김지범 정형외과 원장 진료일정 일부 변경 안내,200326
의료법인 우신향병원,http://www.wshmc.co.kr/sub/s0502.php?t=v&bbs_data=aWR4PTM4NSZzdGFydFBhZ2U9MTgyNCZjYXRlX2lkeD0mdGFibGU9Y3NfYmJzX2RhdGEmY29kZT1jb3Vuc2VsJnNlYXJjaF9pdGVtPSZzZWFyY2hfb3JkZXI9||&PHPSESSID=0f6ed840e7a12c6891f738011d1af385,1,의료법인 우신향병원/오른쪽 입술이 마취한것처럼 느낌이 없는데요..,200326
나누리수원병원,http://sw.nanoori.co.kr/policy/policy4?pg=91&,1,나누리수원병원/다음,200326
두발로정형외과의원,http://www.dubalo.com/m/management/board_view.asp?db_name=TB_s6_1_notice&num=25&num2=29&board_type=board_list&page_num=1,1,두발로정형외과의원/이전    8월 김지범 의무원장 진료일정 일부 변경 안내,200326
두발로정형외과의원,http://www.dubalo.com/m/management/board_view.asp?db_name=TB_s6_1_notice&num=23&num2=27&page_num=1,1,두발로정형외과의원/다음   6월 진료일정 안내,200326
두발로정형외과의원,http://www.dubalo.com/m/management/board_view.asp?db_name=TB_s6_1_notice&num=24&num2=29&page_num=1,1,두발로정형외과의원/다음   6월 김지범 정형외과 원장 진료일정 일부 변경 안내,200326
의료법인 우신향병원,http://www.wshmc.co.kr/sub/s0502.php?t=v&bbs_data=aWR4PTM5MiZzdGFydFBhZ2U9MTgxMiZjYXRlX2lkeD0mdGFibGU9Y3NfYmJzX2RhdGEmY29kZT1jb3Vuc2VsJnNlYXJjaF9pdGVtPSZzZWFyY2hfb3JkZXI9||&PHPSESSID=0f6ed840e7a12c6891f738011d1af385,1,의료법인 우신향병원/142번 질문에 답변을..,200326
의료법인 우신향병원,http://www.wshmc.co.kr/sub/s0502.php?t=v&bbs_data=aWR4PTM5MCZzdGFydFBhZ2U9MTgxMiZjYXRlX2lkeD0mdGFibGU9Y3NfYmJzX2RhdGEmY29kZT1jb3Vuc2VsJnNlYXJjaF9pdGVtPSZzZWFyY2hfb3JkZXI9||&PHPSESSID=0f6ed840e7a12c6891f738011d1af385,1,의료법인 우신향병원/탈골로 인한 10일째 통증 호소,200326
